meter_id,time_stamp,record_status,total_energy_tot_imp_wh,total_energy_tot_exp_wh,total_energy_tot_imp_va,total_energy_tot_exp_va
SOLAR_01,2026-01-22 07:00:00,0,0.0,4066.807,0,0
SOLAR_02,2026-01-22 07:00:00,0,0.0,4070.615,0,0
SOLAR_03,2026-01-22 07:00:00,0,0.0,4091.785,0,0
SOLAR_04,2026-01-22 07:00:00,0,0.0,4114.252,0,0
SELF_01,2026-01-22 07:00:00,0,1778.487,0.0,0,0
GRID_01,2026-01-22 07:00:00,0,0.0,22759.383,0,0
DEST_01,2026-01-22 07:00:00,0,22304.174,0.0,0,0
BESS_01,2026-01-22 07:30:00,0,0.0,2028.974,0,0
BESS_02,2026-01-22 07:30:00,0,0.0,2026.891,0,0
BESS_03,2026-01-22 07:30:00,0,0.0,2051.206,0,0
BESS_04,2026-01-22 07:30:00,0,0.0,2040.601,0,0
SOLAR_01,2026-01-22 07:30:00,0,0.0,4069.449,0,0
SOLAR_02,2026-01-22 07:30:00,0,0.0,4072.794,0,0
SOLAR_03,2026-01-22 07:30:00,0,0.0,4097.506,0,0
SOLAR_04,2026-01-22 07:30:00,0,0.0,4119.899,0,0
SELF_01,2026-01-22 07:30:00,0,1779.525,0.0,0,0
GRID_01,2026-01-22 07:30:00,0,0.0,22783.969,0,0
DEST_01,2026-01-22 07:30:00,0,22328.268,0.0,0,0
BESS_01,2026-01-22 08:00:00,0,0.0,2031.59,0,0
BESS_02,2026-01-22 08:00:00,0,0.0,2028.912,0,0
BESS_03,2026-01-22 08:00:00,0,0.0,2053.768,0,0
BESS_04,2026-01-22 08:00:00,0,0.0,2042.617,0,0
SOLAR_01,2026-01-22 08:00:00,0,0.0,4073.775,0,0
SOLAR_02,2026-01-22 08:00:00,0,0.0,4076.17,0,0
SOLAR_03,2026-01-22 08:00:00,0,0.0,4100.365,0,0
SOLAR_04,2026-01-22 08:00:00,0,0.0,4125.222,0,0
SELF_01,2026-01-22 08:00:00,0,1780.574,0.0,0,0
GRID_01,2026-01-22 08:00:00,0,0.0,22808.02,0,0
DEST_01,2026-01-22 08:00:00,0,22351.837,0.0,0,0
BESS_01,2026-01-22 08:30:00,0,0.0,2033.352,0,0
BESS_02,2026-01-22 08:30:00,0,0.0,2031.908,0,0
BESS_03,2026-01-22 08:30:00,0,0.0,2054.924,0,0
BESS_04,2026-01-22 08:30:00,0,0.0,2043.772,0,0
SOLAR_01,2026-01-22 08:30:00,0,0.0,4079.517,0,0
SOLAR_02,2026-01-22 08:30:00,0,0.0,4079.068,0,0
SOLAR_03,2026-01-22 08:30:00,0,0.0,4104.379,0,0
SOLAR_04,2026-01-22 08:30:00,0,0.0,4129.52,0,0
SELF_01,2026-01-22 08:30:00,0,1782.397,0.0,0,0
GRID_01,2026-01-22 08:30:00,0,0.0,22830.22,0,0
DEST_01,2026-01-22 08:30:00,0,22373.592,0.0,0,0
BESS_01,2026-01-22 09:00:00,0,0.0,2035.818,0,0
BESS_02,2026-01-22 09:00:00,0,0.0,2034.603,0,0
BESS_03,2026-01-22 09:00:00,0,0.0,2056.98,0,0
BESS_04,2026-01-22 09:00:00,0,0.0,2044.874,0,0
SOLAR_01,2026-01-22 09:00:00,0,0.0,4083.406,0,0
SOLAR_02,2026-01-22 09:00:00,0,0.0,4083.166,0,0
SOLAR_03,2026-01-22 09:00:00,0,0.0,4108.143,0,0
SOLAR_04,2026-01-22 09:00:00,0,0.0,4132.597,0,0
SELF_01,2026-01-22 09:00:00,0,1784.651,0.0,0,0
GRID_01,2026-01-22 09:00:00,0,0.0,22851.113,0,0
DEST_01,2026-01-22 09:00:00,0,22394.069,0.0,0,0
BESS_01,2026-01-22 09:30:00,0,0.0,2037.307,0,0
BESS_02,2026-01-22 09:30:00,0,0.0,2036.089,0,0
BESS_03,2026-01-22 09:30:00,0,0.0,2059.515,0,0
BESS_04,2026-01-22 09:30:00,0,0.0,2046.598,0,0
SOLAR_01,2026-01-22 09:30:00,0,0.0,4087.229,0,0
SOLAR_02,2026-01-22 09:30:00,0,0.0,4088.159,0,0
SOLAR_03,2026-01-22 09:30:00,0,0.0,4110.605,0,0
SOLAR_04,2026-01-22 09:30:00,0,0.0,4135.561,0,0
SELF_01,2026-01-22 09:30:00,0,1786.75,0.0,0,0
GRID_01,2026-01-22 09:30:00,0,0.0,22870.489,0,0
DEST_01,2026-01-22 09:30:00,0,22413.056,0.0,0,0
BESS_01,2026-01-22 10:00:00,0,0.0,2039.03,0,0
BESS_02,2026-01-22 10:00:00,0,0.0,2037.793,0,0
BESS_03,2026-01-22 10:00:00,0,0.0,2061.527,0,0
BESS_04,2026-01-22 10:00:00,0,0.0,2049.428,0,0
SOLAR_01,2026-01-22 10:00:00,0,0.0,4091.843,0,0
SOLAR_02,2026-01-22 10:00:00,0,0.0,4092.58,0,0
SOLAR_03,2026-01-22 10:00:00,0,0.0,4114.401,0,0
SOLAR_04,2026-01-22 10:00:00,0,0.0,4139.236,0,0
SELF_01,2026-01-22 10:00:00,0,1788.604,0.0,0,0
GRID_01,2026-01-22 10:00:00,0,0.0,22893.409,0,0
DEST_01,2026-01-22 10:00:00,0,22435.516,0.0,0,0
BESS_01,2026-01-22 10:30:00,0,0.0,2040.281,0,0
BESS_02,2026-01-22 10:30:00,0,0.0,2039.868,0,0
BESS_03,2026-01-22 10:30:00,0,0.0,2064.079,0,0
BESS_04,2026-01-22 10:30:00,0,0.0,2051.243,0,0
SOLAR_01,2026-01-22 10:30:00,0,0.0,4096.182,0,0
SOLAR_02,2026-01-22 10:30:00,0,0.0,4095.132,0,0
SOLAR_03,2026-01-22 10:30:00,0,0.0,4117.442,0,0
SOLAR_04,2026-01-22 10:30:00,0,0.0,4142.384,0,0
SELF_01,2026-01-22 10:30:00,0,1790.075,0.0,0,0
GRID_01,2026-01-22 10:30:00,0,0.0,22912.712,0,0
DEST_01,2026-01-22 10:30:00,0,22454.435,0.0,0,0
BESS_01,2026-01-22 11:00:00,0,0.0,2042.123,0,0
BESS_02,2026-01-22 11:00:00,0,0.0,2042.835,0,0
BESS_03,2026-01-22 11:00:00,0,0.0,2066.231,0,0
BESS_04,2026-01-22 11:00:00,0,0.0,2053.508,0,0
SOLAR_01,2026-01-22 11:00:00,0,0.0,4101.272,0,0
SOLAR_02,2026-01-22 11:00:00,0,0.0,4100.732,0,0
SOLAR_03,2026-01-22 11:00:00,0,0.0,4122.948,0,0
SOLAR_04,2026-01-22 11:00:00,0,0.0,4144.446,0,0
SELF_01,2026-01-22 11:00:00,0,1791.256,0.0,0,0
GRID_01,2026-01-22 11:00:00,0,0.0,22939.015,0,0
DEST_01,2026-01-22 11:00:00,0,22480.213,0.0,0,0
BESS_01,2026-01-22 11:30:00,0,0.0,2044.232,0,0
BESS_02,2026-01-22 11:30:00,0,0.0,2045.695,0,0
BESS_03,2026-01-22 11:30:00,0,0.0,2068.717,0,0
BESS_04,2026-01-22 11:30:00,0,0.0,2054.761,0,0
SOLAR_01,2026-01-22 11:30:00,0,0.0,4103.409,0,0
SOLAR_02,2026-01-22 11:30:00,0,0.0,4104.457,0,0
SOLAR_03,2026-01-22 11:30:00,0,0.0,4127.708,0,0
SOLAR_04,2026-01-22 11:30:00,0,0.0,4150.405,0,0
SELF_01,2026-01-22 11:30:00,0,1792.454,0.0,0,0
GRID_01,2026-01-22 11:30:00,0,0.0,22963.106,0,0
DEST_01,2026-01-22 11:30:00,0,22503.821,0.0,0,0
BESS_01,2026-01-22 12:00:00,0,0.0,2047.069,0,0
BESS_02,2026-01-22 12:00:00,0,0.0,2048.504,0,0
BESS_03,2026-01-22 12:00:00,0,0.0,2070.426,0,0
BESS_04,2026-01-22 12:00:00,0,0.0,2056.566,0,0
SOLAR_01,2026-01-22 12:00:00,0,0.0,4107.636,0,0
SOLAR_02,2026-01-22 12:00:00,0,0.0,4109.305,0,0
SOLAR_03,2026-01-22 12:00:00,0,0.0,4130.184,0,0
SOLAR_04,2026-01-22 12:00:00,0,0.0,4155.995,0,0
SELF_01,2026-01-22 12:00:00,0,1794.802,0.0,0,0
GRID_01,2026-01-22 12:00:00,0,0.0,22987.059,0,0
DEST_01,2026-01-22 12:00:00,0,22527.295,0.0,0,0
BESS_01,2026-01-22 12:30:00,0,0.0,2049.303,0,0
BESS_02,2026-01-22 12:30:00,0,0.0,2051.492,0,0
BESS_03,2026-01-22 12:30:00,0,0.0,2071.516,0,0
BESS_04,2026-01-22 12:30:00,0,0.0,2059.043,0,0
SOLAR_01,2026-01-22 12:30:00,0,0.0,4111.056,0,0
SOLAR_02,2026-01-22 12:30:00,0,0.0,4113.101,0,0
SOLAR_03,2026-01-22 12:30:00,0,0.0,4133.82,0,0
SOLAR_04,2026-01-22 12:30:00,0,0.0,4159.794,0,0
SELF_01,2026-01-22 12:30:00,0,1797.054,0.0,0,0
GRID_01,2026-01-22 12:30:00,0,0.0,23008.246,0,0
DEST_01,2026-01-22 12:30:00,0,22548.059,0.0,0,0
BESS_01,2026-01-22 13:00:00,0,0.0,2051.257,0,0
BESS_02,2026-01-22 13:00:00,0,0.0,2052.761,0,0
BESS_03,2026-01-22 13:00:00,0,0.0,2072.883,0,0
BESS_04,2026-01-22 13:00:00,0,0.0,2061.575,0,0
SOLAR_01,2026-01-22 13:00:00,0,0.0,4116.722,0,0
SOLAR_02,2026-01-22 13:00:00,0,0.0,4118.847,0,0
SOLAR_03,2026-01-22 13:00:00,0,0.0,4136.155,0,0
SOLAR_04,2026-01-22 13:00:00,0,0.0,4165.377,0,0
SELF_01,2026-01-22 13:00:00,0,1798.944,0.0,0,0
GRID_01,2026-01-22 13:00:00,0,0.0,23032.808,0,0
DEST_01,2026-01-22 13:00:00,0,22572.13,0.0,0,0
BESS_01,2026-01-22 13:30:00,0,0.0,2053.556,0,0
BESS_02,2026-01-22 13:30:00,0,0.0,2054.52,0,0
BESS_03,2026-01-22 13:30:00,0,0.0,2074.76,0,0
BESS_04,2026-01-22 13:30:00,0,0.0,2063.592,0,0
SOLAR_01,2026-01-22 13:30:00,0,0.0,4121.074,0,0
SOLAR_02,2026-01-22 13:30:00,0,0.0,4124.626,0,0
SOLAR_03,2026-01-22 13:30:00,0,0.0,4138.542,0,0
SOLAR_04,2026-01-22 13:30:00,0,0.0,4168.566,0,0
SELF_01,2026-01-22 13:30:00,0,1800.456,0.0,0,0
GRID_01,2026-01-22 13:30:00,0,0.0,23054.956,0,0
DEST_01,2026-01-22 13:30:00,0,22593.836,0.0,0,0
BESS_01,2026-01-22 14:00:00,0,0.0,2056.35,0,0
BESS_02,2026-01-22 14:00:00,0,0.0,2056.68,0,0
BESS_03,2026-01-22 14:00:00,0,0.0,2077.449,0,0
BESS_04,2026-01-22 14:00:00,0,0.0,2065.446,0,0
SOLAR_01,2026-01-22 14:00:00,0,0.0,4124.365,0,0
SOLAR_02,2026-01-22 14:00:00,0,0.0,4127.901,0,0
SOLAR_03,2026-01-22 14:00:00,0,0.0,4141.256,0,0
SOLAR_04,2026-01-22 14:00:00,0,0.0,4171.139,0,0
SELF_01,2026-01-22 14:00:00,0,1802.677,0.0,0,0
GRID_01,2026-01-22 14:00:00,0,0.0,23074.083,0,0
DEST_01,2026-01-22 14:00:00,0,22612.579,0.0,0,0
BESS_01,2026-01-22 14:30:00,0,0.0,2059.329,0,0
BESS_02,2026-01-22 14:30:00,0,0.0,2058.101,0,0
BESS_03,2026-01-22 14:30:00,0,0.0,2079.487,0,0
BESS_04,2026-01-22 14:30:00,0,0.0,2067.596,0,0
SOLAR_01,2026-01-22 14:30:00,0,0.0,4128.827,0,0
SOLAR_02,2026-01-22 14:30:00,0,0.0,4130.299,0,0
SOLAR_03,2026-01-22 14:30:00,0,0.0,4144.395,0,0
SOLAR_04,2026-01-22 14:30:00,0,0.0,4173.613,0,0
SELF_01,2026-01-22 14:30:00,0,1804.088,0.0,0,0
GRID_01,2026-01-22 14:30:00,0,0.0,23093.734,0,0
DEST_01,2026-01-22 14:30:00,0,22631.837,0.0,0,0
BESS_01,2026-01-22 15:00:00,0,0.0,2062.099,0,0
BESS_02,2026-01-22 15:00:00,0,0.0,2059.678,0,0
BESS_03,2026-01-22 15:00:00,0,0.0,2082.322,0,0
BESS_04,2026-01-22 15:00:00,0,0.0,2070.574,0,0
SOLAR_01,2026-01-22 15:00:00,0,0.0,4133.841,0,0
SOLAR_02,2026-01-22 15:00:00,0,0.0,4135.997,0,0
SOLAR_03,2026-01-22 15:00:00,0,0.0,4149.061,0,0
SOLAR_04,2026-01-22 15:00:00,0,0.0,4176.177,0,0
SELF_01,2026-01-22 15:00:00,0,1805.398,0.0,0,0
GRID_01,2026-01-22 15:00:00,0,0.0,23120.526,0,0
DEST_01,2026-01-22 15:00:00,0,22658.091,0.0,0,0
BESS_01,2026-01-22 15:30:00,0,0.0,2064.609,0,0
BESS_02,2026-01-22 15:30:00,0,0.0,2060.733,0,0
BESS_03,2026-01-22 15:30:00,0,0.0,2085.127,0,0
BESS_04,2026-01-22 15:30:00,0,0.0,2073.493,0,0
SOLAR_01,2026-01-22 15:30:00,0,0.0,4138.0,0,0
SOLAR_02,2026-01-22 15:30:00,0,0.0,4141.193,0,0
SOLAR_03,2026-01-22 15:30:00,0,0.0,4151.087,0,0
SOLAR_04,2026-01-22 15:30:00,0,0.0,4181.507,0,0
SELF_01,2026-01-22 15:30:00,0,1806.437,0.0,0,0
GRID_01,2026-01-22 15:30:00,0,0.0,23145.489,0,0
DEST_01,2026-01-22 15:30:00,0,22682.556,0.0,0,0
BESS_01,2026-01-22 16:00:00,0,0.0,2067.493,0,0
BESS_02,2026-01-22 16:00:00,0,0.0,2062.875,0,0
BESS_03,2026-01-22 16:00:00,0,0.0,2087.592,0,0
BESS_04,2026-01-22 16:00:00,0,0.0,2075.535,0,0
SOLAR_01,2026-01-22 16:00:00,0,0.0,4143.324,0,0
SOLAR_02,2026-01-22 16:00:00,0,0.0,4144.372,0,0
SOLAR_03,2026-01-22 16:00:00,0,0.0,4153.526,0,0
SOLAR_04,2026-01-22 16:00:00,0,0.0,4186.332,0,0
SELF_01,2026-01-22 16:00:00,0,1808.704,0.0,0,0
GRID_01,2026-01-22 16:00:00,0,0.0,23168.521,0,0
DEST_01,2026-01-22 16:00:00,0,22705.128,0.0,0,0
BESS_01,2026-01-22 16:30:00,0,0.0,2069.357,0,0
BESS_02,2026-01-22 16:30:00,0,0.0,2064.401,0,0
BESS_03,2026-01-22 16:30:00,0,0.0,2090.321,0,0
BESS_04,2026-01-22 16:30:00,0,0.0,2078.521,0,0
SOLAR_01,2026-01-22 16:30:00,0,0.0,4148.251,0,0
SOLAR_02,2026-01-22 16:30:00,0,0.0,4146.838,0,0
SOLAR_03,2026-01-22 16:30:00,0,0.0,4156.941,0,0
SOLAR_04,2026-01-22 16:30:00,0,0.0,4188.649,0,0
SELF_01,2026-01-22 16:30:00,0,1810.894,0.0,0,0
GRID_01,2026-01-22 16:30:00,0,0.0,23188.56,0,0
DEST_01,2026-01-22 16:30:00,0,22724.766,0.0,0,0
BESS_01,2026-01-22 17:00:00,0,0.0,2071.011,0,0
BESS_02,2026-01-22 17:00:00,0,0.0,2066.415,0,0
BESS_03,2026-01-22 17:00:00,0,0.0,2091.873,0,0
BESS_04,2026-01-22 17:00:00,0,0.0,2080.782,0,0
SOLAR_01,2026-01-22 17:00:00,0,0.0,4152.302,0,0
SOLAR_02,2026-01-22 17:00:00,0,0.0,4151.946,0,0
SOLAR_03,2026-01-22 17:00:00,0,0.0,4161.768,0,0
SOLAR_04,2026-01-22 17:00:00,0,0.0,4191.908,0,0
SELF_01,2026-01-22 17:00:00,0,1813.281,0.0,0,0
GRID_01,2026-01-22 17:00:00,0,0.0,23210.901,0,0
DEST_01,2026-01-22 17:00:00,0,22746.66,0.0,0,0
BESS_01,2026-01-22 17:30:00,0,0.0,2073.876,0,0
BESS_02,2026-01-22 17:30:00,0,0.0,2069.004,0,0
BESS_03,2026-01-22 17:30:00,0,0.0,2093.508,0,0
BESS_04,2026-01-22 17:30:00,0,0.0,2083.465,0,0
SOLAR_01,2026-01-22 17:30:00,0,0.0,4156.947,0,0
SOLAR_02,2026-01-22 17:30:00,0,0.0,4157.457,0,0
SOLAR_03,2026-01-22 17:30:00,0,0.0,4163.911,0,0
SOLAR_04,2026-01-22 17:30:00,0,0.0,4196.446,0,0
SELF_01,2026-01-22 17:30:00,0,1814.293,0.0,0,0
GRID_01,2026-01-22 17:30:00,0,0.0,23236.496,0,0
DEST_01,2026-01-22 17:30:00,0,22771.744,0.0,0,0
BESS_01,2026-01-22 18:00:00,0,0.0,2075.629,0,0
BESS_02,2026-01-22 18:00:00,0,0.0,2071.89,0,0
BESS_03,2026-01-22 18:00:00,0,0.0,2095.854,0,0
BESS_04,2026-01-22 18:00:00,0,0.0,2084.996,0,0
SOLAR_01,2026-01-22 18:00:00,0,0.0,4159.552,0,0
SOLAR_02,2026-01-22 18:00:00,0,0.0,4162.712,0,0
SOLAR_03,2026-01-22 18:00:00,0,0.0,4168.845,0,0
SOLAR_04,2026-01-22 18:00:00,0,0.0,4199.576,0,0
SELF_01,2026-01-22 18:00:00,0,1815.591,0.0,0,0
GRID_01,2026-01-22 18:00:00,0,0.0,23259.64,0,0
DEST_01,2026-01-22 18:00:00,0,22794.423,0.0,0,0
BESS_01,2026-01-22 18:30:00,0,0.0,2078.53,0,0
BESS_02,2026-01-22 18:30:00,0,0.0,2074.604,0,0
BESS_03,2026-01-22 18:30:00,0,0.0,2098.353,0,0
BESS_04,2026-01-22 18:30:00,0,0.0,2086.002,0,0
SOLAR_01,2026-01-22 18:30:00,0,0.0,4161.822,0,0
SOLAR_02,2026-01-22 18:30:00,0,0.0,4166.943,0,0
SOLAR_03,2026-01-22 18:30:00,0,0.0,4171.679,0,0
SOLAR_04,2026-01-22 18:30:00,0,0.0,4202.289,0,0
SELF_01,2026-01-22 18:30:00,0,1817.218,0.0,0,0
GRID_01,2026-01-22 18:30:00,0,0.0,23279.18,0,0
DEST_01,2026-01-22 18:30:00,0,22813.574,0.0,0,0
BESS_01,2026-01-22 19:00:00,0,0.0,2080.291,0,0
BESS_02,2026-01-22 19:00:00,0,0.0,2076.772,0,0
BESS_03,2026-01-22 19:00:00,0,0.0,2100.629,0,0
BESS_04,2026-01-22 19:00:00,0,0.0,2087.971,0,0
SOLAR_01,2026-01-22 19:00:00,0,0.0,4166.449,0,0
SOLAR_02,2026-01-22 19:00:00,0,0.0,4169.663,0,0
SOLAR_03,2026-01-22 19:00:00,0,0.0,4174.879,0,0
SOLAR_04,2026-01-22 19:00:00,0,0.0,4205.216,0,0
SELF_01,2026-01-22 19:00:00,0,1818.656,0.0,0,0
GRID_01,2026-01-22 19:00:00,0,0.0,23299.39,0,0
DEST_01,2026-01-22 19:00:00,0,22833.38,0.0,0,0
BESS_01,2026-01-22 19:30:00,0,0.0,2082.884,0,0
BESS_02,2026-01-22 19:30:00,0,0.0,2078.556,0,0
BESS_03,2026-01-22 19:30:00,0,0.0,2102.343,0,0
BESS_04,2026-01-22 19:30:00,0,0.0,2089.933,0,0
SOLAR_01,2026-01-22 19:30:00,0,0.0,4168.835,0,0
SOLAR_02,2026-01-22 19:30:00,0,0.0,4172.113,0,0
SOLAR_03,2026-01-22 19:30:00,0,0.0,4180.403,0,0
SOLAR_04,2026-01-22 19:30:00,0,0.0,4210.236,0,0
SELF_01,2026-01-22 19:30:00,0,1820.087,0.0,0,0
GRID_01,2026-01-22 19:30:00,0,0.0,23321.393,0,0
DEST_01,2026-01-22 19:30:00,0,22854.94,0.0,0,0
BESS_01,2026-01-22 20:00:00,0,0.0,2084.535,0,0
BESS_02,2026-01-22 20:00:00,0,0.0,2080.881,0,0
BESS_03,2026-01-22 20:00:00,0,0.0,2103.575,0,0
BESS_04,2026-01-22 20:00:00,0,0.0,2091.862,0,0
SOLAR_01,2026-01-22 20:00:00,0,0.0,4172.111,0,0
SOLAR_02,2026-01-22 20:00:00,0,0.0,4174.567,0,0
SOLAR_03,2026-01-22 20:00:00,0,0.0,4185.191,0,0
SOLAR_04,2026-01-22 20:00:00,0,0.0,4215.055,0,0
SELF_01,2026-01-22 20:00:00,0,1822.248,0.0,0,0
GRID_01,2026-01-22 20:00:00,0,0.0,23341.706,0,0
DEST_01,2026-01-22 20:00:00,0,22874.847,0.0,0,0
BESS_01,2026-01-22 20:30:00,0,0.0,2087.145,0,0
BESS_02,2026-01-22 20:30:00,0,0.0,2082.86,0,0
BESS_03,2026-01-22 20:30:00,0,0.0,2105.399,0,0
BESS_04,2026-01-22 20:30:00,0,0.0,2093.332,0,0
SOLAR_01,2026-01-22 20:30:00,0,0.0,4175.275,0,0
SOLAR_02,2026-01-22 20:30:00,0,0.0,4178.597,0,0
SOLAR_03,2026-01-22 20:30:00,0,0.0,4190.75,0,0
SOLAR_04,2026-01-22 20:30:00,0,0.0,4220.187,0,0
SELF_01,2026-01-22 20:30:00,0,1823.339,0.0,0,0
GRID_01,2026-01-22 20:30:00,0,0.0,23366.38,0,0
DEST_01,2026-01-22 20:30:00,0,22899.027,0.0,0,0
BESS_01,2026-01-22 21:00:00,0,0.0,2088.668,0,0
BESS_02,2026-01-22 21:00:00,0,0.0,2084.495,0,0
BESS_03,2026-01-22 21:00:00,0,0.0,2107.181,0,0
BESS_04,2026-01-22 21:00:00,0,0.0,2095.216,0,0
SOLAR_01,2026-01-22 21:00:00,0,0.0,4178.869,0,0
SOLAR_02,2026-01-22 21:00:00,0,0.0,4184.246,0,0
SOLAR_03,2026-01-22 21:00:00,0,0.0,4193.823,0,0
SOLAR_04,2026-01-22 21:00:00,0,0.0,4225.099,0,0
SELF_01,2026-01-22 21:00:00,0,1824.849,0.0,0,0
GRID_01,2026-01-22 21:00:00,0,0.0,23388.926,0,0
DEST_01,2026-01-22 21:00:00,0,22921.12,0.0,0,0
BESS_01,2026-01-22 21:30:00,0,0.0,2090.285,0,0
BESS_02,2026-01-22 21:30:00,0,0.0,2086.314,0,0
BESS_03,2026-01-22 21:30:00,0,0.0,2109.326,0,0
BESS_04,2026-01-22 21:30:00,0,0.0,2096.549,0,0
SOLAR_01,2026-01-22 21:30:00,0,0.0,4181.694,0,0
SOLAR_02,2026-01-22 21:30:00,0,0.0,4188.748,0,0
SOLAR_03,2026-01-22 21:30:00,0,0.0,4199.615,0,0
SOLAR_04,2026-01-22 21:30:00,0,0.0,4229.553,0,0
SELF_01,2026-01-22 21:30:00,0,1826.343,0.0,0,0
GRID_01,2026-01-22 21:30:00,0,0.0,23411.917,0,0
DEST_01,2026-01-22 21:30:00,0,22943.651,0.0,0,0
BESS_01,2026-01-22 22:00:00,0,0.0,2091.325,0,0
BESS_02,2026-01-22 22:00:00,0,0.0,2088.759,0,0
BESS_03,2026-01-22 22:00:00,0,0.0,2111.931,0,0
BESS_04,2026-01-22 22:00:00,0,0.0,2097.729,0,0
SOLAR_01,2026-01-22 22:00:00,0,0.0,4186.513,0,0
SOLAR_02,2026-01-22 22:00:00,0,0.0,4194.396,0,0
SOLAR_03,2026-01-22 22:00:00,0,0.0,4204.682,0,0
SOLAR_04,2026-01-22 22:00:00,0,0.0,4233.764,0,0
SELF_01,2026-01-22 22:00:00,0,1828.326,0.0,0,0
GRID_01,2026-01-22 22:00:00,0,0.0,23436.951,0,0
DEST_01,2026-01-22 22:00:00,0,22968.184,0.0,0,0
BESS_01,2026-01-22 22:30:00,0,0.0,2093.049,0,0
BESS_02,2026-01-22 22:30:00,0,0.0,2090.156,0,0
BESS_03,2026-01-22 22:30:00,0,0.0,2113.245,0,0
BESS_04,2026-01-22 22:30:00,0,0.0,2099.801,0,0
SOLAR_01,2026-01-22 22:30:00,0,0.0,4191.952,0,0
SOLAR_02,2026-01-22 22:30:00,0,0.0,4197.314,0,0
SOLAR_03,2026-01-22 22:30:00,0,0.0,4209.887,0,0
SOLAR_04,2026-01-22 22:30:00,0,0.0,4239.407,0,0
SELF_01,2026-01-22 22:30:00,0,1829.823,0.0,0,0
GRID_01,2026-01-22 22:30:00,0,0.0,23461.164,0,0
DEST_01,2026-01-22 22:30:00,0,22991.914,0.0,0,0
BESS_01,2026-01-22 23:00:00,0,0.0,2095.515,0,0
BESS_02,2026-01-22 23:00:00,0,0.0,2093.036,0,0
BESS_03,2026-01-22 23:00:00,0,0.0,2114.317,0,0
BESS_04,2026-01-22 23:00:00,0,0.0,2100.841,0,0
SOLAR_01,2026-01-22 23:00:00,0,0.0,4197.714,0,0
SOLAR_02,2026-01-22 23:00:00,0,0.0,4199.724,0,0
SOLAR_03,2026-01-22 23:00:00,0,0.0,4213.479,0,0
SOLAR_04,2026-01-22 23:00:00,0,0.0,4243.346,0,0
SELF_01,2026-01-22 23:00:00,0,1831.058,0.0,0,0
GRID_01,2026-01-22 23:00:00,0,0.0,23483.09,0,0
DEST_01,2026-01-22 23:00:00,0,23013.403,0.0,0,0
BESS_01,2026-01-22 23:30:00,0,0.0,2096.975,0,0
BESS_02,2026-01-22 23:30:00,0,0.0,2095.581,0,0
BESS_03,2026-01-22 23:30:00,0,0.0,2115.812,0,0
BESS_04,2026-01-22 23:30:00,0,0.0,2102.386,0,0
SOLAR_01,2026-01-22 23:30:00,0,0.0,4200.208,0,0
SOLAR_02,2026-01-22 23:30:00,0,0.0,4204.86,0,0
SOLAR_03,2026-01-22 23:30:00,0,0.0,4218.1,0,0
SOLAR_04,2026-01-22 23:30:00,0,0.0,4245.871,0,0
SELF_01,2026-01-22 23:30:00,0,1833.169,0.0,0,0
GRID_01,2026-01-22 23:30:00,0,0.0,23502.8,0,0
DEST_01,2026-01-22 23:30:00,0,23032.72,0.0,0,0
BESS_01,2026-01-23 00:00:00,0,0.0,2098.145,0,0
BESS_02,2026-01-23 00:00:00,0,0.0,2096.728,0,0
BESS_03,2026-01-23 00:00:00,0,0.0,2118.256,0,0
BESS_04,2026-01-23 00:00:00,0,0.0,2104.91,0,0
SOLAR_01,2026-01-23 00:00:00,0,0.0,4203.87,0,0
SOLAR_02,2026-01-23 00:00:00,0,0.0,4206.919,0,0
SOLAR_03,2026-01-23 00:00:00,0,0.0,4223.421,0,0
SOLAR_04,2026-01-23 00:00:00,0,0.0,4250.291,0,0
SELF_01,2026-01-23 00:00:00,0,1834.397,0.0,0,0
GRID_01,2026-01-23 00:00:00,0,0.0,23524.32,0,0
DEST_01,2026-01-23 00:00:00,0,23053.808,0.0,0,0
BESS_01,2026-01-23 00:30:00,0,0.0,2100.731,0,0
BESS_02,2026-01-23 00:30:00,0,0.0,2098.117,0,0
BESS_03,2026-01-23 00:30:00,0,0.0,2120.468,0,0
BESS_04,2026-01-23 00:30:00,0,0.0,2106.535,0,0
SOLAR_01,2026-01-23 00:30:00,0,0.0,4207.165,0,0
SOLAR_02,2026-01-23 00:30:00,0,0.0,4210.969,0,0
SOLAR_03,2026-01-23 00:30:00,0,0.0,4225.515,0,0
SOLAR_04,2026-01-23 00:30:00,0,0.0,4253.387,0,0
SELF_01,2026-01-23 00:30:00,0,1835.701,0.0,0,0
GRID_01,2026-01-23 00:30:00,0,0.0,23543.36,0,0
DEST_01,2026-01-23 00:30:00,0,23072.468,0.0,0,0
BESS_01,2026-01-23 01:00:00,0,0.0,2103.043,0,0
BESS_02,2026-01-23 01:00:00,0,0.0,2100.06,0,0
BESS_03,2026-01-23 01:00:00,0,0.0,2122.05,0,0
BESS_04,2026-01-23 01:00:00,0,0.0,2107.721,0,0
SOLAR_01,2026-01-23 01:00:00,0,0.0,4213.032,0,0
SOLAR_02,2026-01-23 01:00:00,0,0.0,4215.213,0,0
SOLAR_03,2026-01-23 01:00:00,0,0.0,4229.448,0,0
SOLAR_04,2026-01-23 01:00:00,0,0.0,4259.018,0,0
SELF_01,2026-01-23 01:00:00,0,1837.501,0.0,0,0
